player,season,season_name,salary,agency,agent,salary_amnesty,league,team,player_off_roster_13_14,id_contract_type
Goran Dragic,2015,2014-2015,7500000,BDA Sports Management,Rade Filipovich,FALSE,nba,Suns,FALSE,G
Goran Dragic,2016,2015-2016,7500000,BDA Sports Management,Rade Filipovich,FALSE,nba,Suns,FALSE,PO
Hamed Haddadi,2014,2013-2014,200000,Pinnacle Management Corporation,Marc Cornstein,FALSE,nba,Suns,TRUE,G
Ish Smith,2014,2013-2014,951463,IAM Sports,Raymond Brothers,FALSE,nba,Suns,FALSE,G
Ish Smith,2015,2014-2015,992435,IAM Sports,Raymond Brothers,FALSE,nba,Suns,FALSE,U
Kendall Marshall,2014,2013-2014,2005560,Octagon Athlete Representation,Jeff Austin,FALSE,nba,Suns,FALSE,G
Kendall Marshall,2015,2014-2015,2091840,Octagon Athlete Representation,Jeff Austin,FALSE,nba,Suns,FALSE,TO
Kendall Marshall,2016,2015-2016,2989239,Octagon Athlete Representation,Jeff Austin,FALSE,nba,Suns,FALSE,TO
Kendall Marshall,2017,2016-2017,4134118,Octagon Athlete Representation,Jeff Austin,FALSE,nba,Suns,FALSE,QO
Malcolm Lee,2014,2013-2014,884293,Impact Sports Basketball,Mitch Frankel,FALSE,nba,Suns,FALSE,G
Malcolm Lee,2015,2014-2015,1148163,Impact Sports Basketball,Mitch Frankel,FALSE,nba,Suns,FALSE,QO
Marcin Gortat,2014,2013-2014,7727280,Zucker International,Guy Zucker,FALSE,nba,Suns,FALSE,G
Marcus Morris,2014,2013-2014,1987320,Rival Sports Group,Tony Dutt,FALSE,nba,Suns,FALSE,G
Marcus Morris,2015,2014-2015,2943221,Rival Sports Group,Tony Dutt,FALSE,nba,Suns,FALSE,TO
Marcus Morris,2016,2015-2016,4094020,Rival Sports Group,Tony Dutt,FALSE,nba,Suns,FALSE,QO
Markieff Morris,2014,2013-2014,2091840,Rival Sports Group,Tony Dutt,FALSE,nba,Suns,FALSE,G
Markieff Morris,2015,2014-2015,2989239,Rival Sports Group,Tony Dutt,FALSE,nba,Suns,FALSE,TO
Markieff Morris,2016,2015-2016,4134118,Rival Sports Group,Tony Dutt,FALSE,nba,Suns,FALSE,QO
Miles Plumlee,2014,2013-2014,1121520,Priority Sports & Entertainment,Mark Bartelstein,FALSE,nba,Suns,FALSE,G
Miles Plumlee,2015,2014-2015,1169880,Priority Sports & Entertainment,Mark Bartelstein,FALSE,nba,Suns,FALSE,TO
Miles Plumlee,2016,2015-2016,2109294,Priority Sports & Entertainment,Mark Bartelstein,FALSE,nba,Suns,FALSE,TO
Miles Plumlee,2017,2016-2017,3113317,Priority Sports & Entertainment,Mark Bartelstein,FALSE,nba,Suns,FALSE,QO
P.J. Tucker,2014,2013-2014,884293,Arete Sports Agency,Andre Buck,FALSE,nba,Suns,FALSE,G
P.J. Tucker,2015,2014-2015,1148163,Arete Sports Agency,Andre Buck,FALSE,nba,Suns,FALSE,QO
Shannon Brown,2014,2013-2014,3500000,Priority Sports & Entertainment,Mark Bartelstein,FALSE,nba,Suns,FALSE,G
Viacheslav Kravtsov,2014,2013-2014,1500000,Excel Sports Management,Misko Raznatovic,FALSE,nba,Suns,FALSE,G
Viacheslav Kravtsov,2015,2014-2015,1875000,Excel Sports Management,Misko Raznatovic,FALSE,nba,Suns,FALSE,QO
Andre Roberson,2014,2013-2014,740560,BDA Sports Management,Bill Duffy,FALSE,nba,Thunder,FALSE,G
Andre Roberson,2015,2014-2015,1160880,BDA Sports Management,Bill Duffy,FALSE,nba,Thunder,FALSE,G
Andre Roberson,2016,2015-2016,1210800,BDA Sports Management,Bill Duffy,FALSE,nba,Thunder,FALSE,TO
Andre Roberson,2017,2016-2017,2183072,BDA Sports Management,Bill Duffy,FALSE,nba,Thunder,FALSE,TO
Andre Roberson,2018,2017-2018,3222215,BDA Sports Management,Bill Duffy,FALSE,nba,Thunder,FALSE,QO
Daniel Orton,2014,2013-2014,916099,Vartanian Sports Management,Ara Vartanian,FALSE,nba,Thunder,FALSE,U
Daniel Orton,2015,2014-2015,981084,Vartanian Sports Management,Ara Vartanian,FALSE,nba,Thunder,FALSE,U
Derek Fisher,2014,2013-2014,884293,Landmark Sports Agency,Rob Pelinka,FALSE,nba,Thunder,FALSE,G
Hasheem Thabeet,2014,2013-2014,1200000,BDA Sports Management,Ugo Udezue,FALSE,nba,Thunder,FALSE,U
Hasheem Thabeet,2015,2014-2015,1250000,BDA Sports Management,Ugo Udezue,FALSE,nba,Thunder,FALSE,U
Jeremy Lamb,2014,2013-2014,2111160,Excel Sports Management,Jeff Schwartz,FALSE,nba,Thunder,FALSE,G
Jeremy Lamb,2015,2014-2015,2202000,Excel Sports Management,Jeff Schwartz,FALSE,nba,Thunder,FALSE,TO
Jeremy Lamb,2016,2015-2016,3034356,Excel Sports Management,Jeff Schwartz,FALSE,nba,Thunder,FALSE,TO
Jeremy Lamb,2017,2016-2017,4175274,Excel Sports Management,Jeff Schwartz,FALSE,nba,Thunder,FALSE,QO
Kendrick Perkins,2014,2013-2014,8727437,Wasserman Media Group,Arn Tellem,FALSE,nba,Thunder,FALSE,G
Kendrick Perkins,2015,2014-2015,9404342,Wasserman Media Group,Arn Tellem,FALSE,nba,Thunder,FALSE,G
Kevin Durant,2014,2013-2014,17832627,Roc Nation Sports,Juan Perez,FALSE,nba,Thunder,FALSE,G
Kevin Durant,2015,2014-2015,18995624,Roc Nation Sports,Juan Perez,FALSE,nba,Thunder,FALSE,G
Kevin Durant,2016,2015-2016,20158622,Roc Nation Sports,Juan Perez,FALSE,nba,Thunder,FALSE,G
Nick Collison,2014,2013-2014,2585668,Excel Sports Management,Mike Higgins,FALSE,nba,Thunder,FALSE,G
Nick Collison,2015,2014-2015,2242003,Excel Sports Management,Mike Higgins,FALSE,nba,Thunder,FALSE,G
Perry Jones,2014,2013-2014,1082520,BDA Sports Management,Bill Duffy,FALSE,nba,Thunder,FALSE,G
Perry Jones,2015,2014-2015,1129200,BDA Sports Management,Bill Duffy,FALSE,nba,Thunder,FALSE,TO
Perry Jones,2016,2015-2016,2038206,BDA Sports Management,Bill Duffy,FALSE,nba,Thunder,FALSE,TO
Perry Jones,2017,2016-2017,3036927,BDA Sports Management,Bill Duffy,FALSE,nba,Thunder,FALSE,QO
Reggie Jackson,2014,2013-2014,1260360,Priority Sports & Entertainment,Mark Bartelstein,FALSE,nba,Thunder,FALSE,G
Reggie Jackson,2015,2014-2015,2204369,Priority Sports & Entertainment,Mark Bartelstein,FALSE,nba,Thunder,FALSE,TO
Reggie Jackson,2016,2015-2016,3222788,Priority Sports & Entertainment,Mark Bartelstein,FALSE,nba,Thunder,FALSE,QO
Russell Westbrook,2014,2013-2014,14693906,Wasserman Media Group,Arn Tellem,FALSE,nba,Thunder,FALSE,G
Russell Westbrook,2015,2014-2015,15719063,Wasserman Media Group,Arn Tellem,FALSE,nba,Thunder,FALSE,G
Russell Westbrook,2016,2015-2016,16744219,Wasserman Media Group,Arn Tellem,FALSE,nba,Thunder,FALSE,G
Russell Westbrook,2017,2016-2017,17769374,Wasserman Media Group,Arn Tellem,FALSE,nba,Thunder,FALSE,G
Ryan Gomes,2014,2013-2014,884293,Wasserman Media Group,Dan Tobin,FALSE,nba,Thunder,FALSE,U
Serge Ibaka,2014,2013-2014,12350000,ASM Sports,Andy Miller,FALSE,nba,Thunder,FALSE,G
Serge Ibaka,2015,2014-2015,12350000,ASM Sports,Andy Miller,FALSE,nba,Thunder,FALSE,G
Serge Ibaka,2016,2015-2016,12350000,ASM Sports,Andy Miller,FALSE,nba,Thunder,FALSE,G
Serge Ibaka,2017,2016-2017,12350000,ASM Sports,Andy Miller,FALSE,nba,Thunder,FALSE,G
Steven Adams,2014,2013-2014,2090880,Wasserman Media Group,Arn Tellem,FALSE,nba,Thunder,FALSE,G
Steven Adams,2015,2014-2015,2184960,Wasserman Media Group,Arn Tellem,FALSE,nba,Thunder,FALSE,G
Steven Adams,2016,2015-2016,2279040,Wasserman Media Group,Arn Tellem,FALSE,nba,Thunder,FALSE,TO
Steven Adams,2017,2016-2017,3140518,Wasserman Media Group,Arn Tellem,FALSE,nba,Thunder,FALSE,TO
Steven Adams,2018,2017-2018,4321352,Wasserman Media Group,Arn Tellem,FALSE,nba,Thunder,FALSE,QO
Thabo Sefolosha,2014,2013-2014,3900000,Zucker International,Guy Zucker,FALSE,nba,Thunder,FALSE,G
Alexey Shved,2014,2013-2014,3150000,Alti Sport,Obrad Fimic,FALSE,nba,Timberwolves,FALSE,G
Alexey Shved,2015,2014-2015,3282056,Alti Sport,Obrad Fimic,FALSE,nba,Timberwolves,FALSE,G
Alexey Shved,2016,2015-2016,4102570,Alti Sport,Obrad Fimic,FALSE,nba,Timberwolves,FALSE,QO
Chase Budinger,2014,2013-2014,5000000,BDA Sports Management,Kevin Bradbury,FALSE,nba,Timberwolves,FALSE,G
Chase Budinger,2015,2014-2015,5000000,BDA Sports Management,Kevin Bradbury,FALSE,nba,Timberwolves,FALSE,G
Chase Budinger,2016,2015-2016,5000000,BDA Sports Management,Kevin Bradbury,FALSE,nba,Timberwolves,FALSE,PO
Chris Johnson,2014,2013-2014,916099,Assist Sports,Eric Fleisher,FALSE,nba,Timberwolves,FALSE,G
Corey Brewer,2014,2013-2014,4500000,Relativity Sports,Dan Fegan,FALSE,nba,Timberwolves,FALSE,G
Corey Brewer,2015,2014-2015,4702500,Relativity Sports,Dan Fegan,FALSE,nba,Timberwolves,FALSE,G
Corey Brewer,2016,2015-2016,4905000,Relativity Sports,Dan Fegan,FALSE,nba,Timberwolves,FALSE,PO
Dante Cunningham,2014,2013-2014,2180000,Bell Management,Joel Bell,FALSE,nba,Timberwolves,FALSE,G
Derrick Williams,2014,2013-2014,5016960,Landmark Sports Agency,Rob Pelinka,FALSE,nba,Timberwolves,FALSE,G
Derrick Williams,2015,2014-2015,6331404,Landmark Sports Agency,Rob Pelinka,FALSE,nba,Timberwolves,FALSE,TO
Derrick Williams,2016,2015-2016,8262482,Landmark Sports Agency,Rob Pelinka,FALSE,nba,Timberwolves,FALSE,QO
Gorgui Dieng,2014,2013-2014,1352640,Wasserman Media Group,Arn Tellem,FALSE,nba,Timberwolves,FALSE,G
Gorgui Dieng,2015,2014-2015,1413480,Wasserman Media Group,Arn Tellem,FALSE,nba,Timberwolves,FALSE,G
Gorgui Dieng,2016,2015-2016,1474440,Wasserman Media Group,Arn Tellem,FALSE,nba,Timberwolves,FALSE,TO
Gorgui Dieng,2017,2016-2017,2348783,Wasserman Media Group,Arn Tellem,FALSE,nba,Timberwolves,FALSE,TO
Gorgui Dieng,2018,2017-2018,3384596,Wasserman Media Group,Arn Tellem,FALSE,nba,Timberwolves,FALSE,QO
Jose Juan Barea,2014,2013-2014,4687000,Relativity Sports,Dan Fegan,FALSE,nba,Timberwolves,FALSE,G
Jose Juan Barea,2015,2014-2015,4519500,Relativity Sports,Dan Fegan,FALSE,nba,Timberwolves,FALSE,G
Kevin Love,2014,2013-2014,14693906,Excel Sports Management,Jeff Schwartz,FALSE,nba,Timberwolves,FALSE,G
Kevin Love,2015,2014-2015,15719063,Excel Sports Management,Jeff Schwartz,FALSE,nba,Timberwolves,FALSE,G
Kevin Love,2016,2015-2016,16744219,Excel Sports Management,Jeff Schwartz,FALSE,nba,Timberwolves,FALSE,PO
Kevin Martin,2014,2013-2014,6500000,Relativity Sports,Dan Fegan,FALSE,nba,Timberwolves,FALSE,G
Kevin Martin,2015,2014-2015,6792500,Relativity Sports,Dan Fegan,FALSE,nba,Timberwolves,FALSE,G
Kevin Martin,2016,2015-2016,7085000,Relativity Sports,Dan Fegan,FALSE,nba,Timberwolves,FALSE,G
Kevin Martin,2017,2016-2017,7377500,Relativity Sports,Dan Fegan,FALSE,nba,Timberwolves,FALSE,PO
Nikola Pekovic,2014,2013-2014,12100000,Excel Sports Management,Jeff Schwartz,FALSE,nba,Timberwolves,FALSE,G
Nikola Pekovic,2015,2014-2015,12100000,Excel Sports Management,Jeff Schwartz,FALSE,nba,Timberwolves,FALSE,G
Nikola Pekovic,2016,2015-2016,12100000,Excel Sports Management,Jeff Schwartz,FALSE,nba,Timberwolves,FALSE,G
Nikola Pekovic,2017,2016-2017,12100000,Excel Sports Management,Jeff Schwartz,FALSE,nba,Timberwolves,FALSE,G
Nikola Pekovic,2018,2017-2018,11600000,Excel Sports Management,Jeff Schwartz,FALSE,nba,Timberwolves,FALSE,G
Ricky Rubio,2014,2013-2014,3678358,Relativity Sports,Dan Fegan,FALSE,nba,Timberwolves,FALSE,G
Ricky Rubio,2015,2014-2015,4660479,Relativity Sports,Dan Fegan,FALSE,nba,Timberwolves,FALSE,TO
Ricky Rubio,2016,2015-2016,6179795,Relativity Sports,Dan Fegan,FALSE,nba,Timberwolves,FALSE,QO
Ronny Turiaf,2014,2013-2014,1500000,Priority Sports & Entertainment,Mark Bartelstein,FALSE,nba,Timberwolves,FALSE,G
Ronny Turiaf,2015,2014-2015,1500000,Priority Sports & Entertainment,Mark Bartelstein,FALSE,nba,Timberwolves,FALSE,G
Shabazz Muhammad,2014,2013-2014,1887120,BDA Sports Management,Bill Duffy,FALSE,nba,Timberwolves,FALSE,G
Shabazz Muhammad,2015,2014-2015,1971960,BDA Sports Management,Bill Duffy,FALSE,nba,Timberwolves,FALSE,G
Shabazz Muhammad,2016,2015-2016,2056920,BDA Sports Management,Bill Duffy,FALSE,nba,Timberwolves,FALSE,TO
Shabazz Muhammad,2017,2016-2017,3046299,BDA Sports Management,Bill Duffy,FALSE,nba,Timberwolves,FALSE,TO
Shabazz Muhammad,2018,2017-2018,4237401,BDA Sports Management,Bill Duffy,FALSE,nba,Timberwolves,FALSE,QO
Allen Crabbe,2014,2013-2014,825000,Excel Sports Management,Sam Goldfeder,FALSE,nba,Trail Blazers,FALSE,G
Allen Crabbe,2015,2014-2015,862000,Excel Sports Management,Sam Goldfeder,FALSE,nba,Trail Blazers,FALSE,G
Allen Crabbe,2016,2015-2016,947276,Excel Sports Management,Sam Goldfeder,FALSE,nba,Trail Blazers,FALSE,U
Allen Crabbe,2017,2016-2017,1215696,Excel Sports Management,Sam Goldfeder,FALSE,nba,Trail Blazers,FALSE,QO
C.J. McCollum,2014,2013-2014,2316720,Excel Sports Management,Jeff Schwartz,FALSE,nba,Trail Blazers,FALSE,G
C.J. McCollum,2015,2014-2015,2421000,Excel Sports Management,Jeff Schwartz,FALSE,nba,Trail Blazers,FALSE,G
C.J. McCollum,2016,2015-2016,2525160,Excel Sports Management,Jeff Schwartz,FALSE,nba,Trail Blazers,FALSE,TO
C.J. McCollum,2017,2016-2017,3219579,Excel Sports Management,Jeff Schwartz,FALSE,nba,Trail Blazers,FALSE,TO
C.J. McCollum,2018,2017-2018,4385067,Excel Sports Management,Jeff Schwartz,FALSE,nba,Trail Blazers,FALSE,QO
Damian Lillard,2014,2013-2014,3202920,Goodwin Management Group,Aaron Goodwin,FALSE,nba,Trail Blazers,FALSE,G
Damian Lillard,2015,2014-2015,3340920,Goodwin Management Group,Aaron Goodwin,FALSE,nba,Trail Blazers,FALSE,TO
Damian Lillard,2016,2015-2016,4236287,Goodwin Management Group,Aaron Goodwin,FALSE,nba,Trail Blazers,FALSE,TO
Damian Lillard,2017,2016-2017,5651206,Goodwin Management Group,Aaron Goodwin,FALSE,nba,Trail Blazers,FALSE,QO
Dee Bost,2014,2013-2014,490180,540 Sports and Entertainment LLC,John Spencer,FALSE,nba,Trail Blazers,FALSE,U
Dee Bost,2015,2014-2015,816482,540 Sports and Entertainment LLC,John Spencer,FALSE,nba,Trail Blazers,FALSE,U
Dee Bost,2016,2015-2016,1147276,540 Sports and Entertainment LLC,John Spencer,FALSE,nba,Trail Blazers,FALSE,QO
Dorell Wright,2014,2013-2014,3000000,Wasserman Media Group,Arn Tellem,FALSE,nba,Trail Blazers,FALSE,G
Dorell Wright,2015,2014-2015,3135000,Wasserman Media Group,Arn Tellem,FALSE,nba,Trail Blazers,FALSE,G
Earl Watson,2014,2013-2014,884293,Priority Sports & Entertainment,Mark Bartelstein,FALSE,nba,Trail Blazers,FALSE,G
Joel Freeland,2014,2013-2014,2897976,Elite Sports,Rafael Calvo,FALSE,nba,Trail Blazers,FALSE,G
Joel Freeland,2015,2014-2015,3013512,Elite Sports,Rafael Calvo,FALSE,nba,Trail Blazers,FALSE,G
Joel Freeland,2016,2015-2016,3766890,Elite Sports,Rafael Calvo,FALSE,nba,Trail Blazers,FALSE,QO
LaMarcus Aldridge,2014,2013-2014,14878000,Wasserman Media Group,Arn Tellem,FALSE,nba,Trail Blazers,FALSE,G
LaMarcus Aldridge,2015,2014-2015,16006000,Wasserman Media Group,Arn Tellem,FALSE,nba,Trail Blazers,FALSE,G
Meyers Leonard,2014,2013-2014,2222160,Excel Sports Management,Jeff Schwartz,FALSE,nba,Trail Blazers,FALSE,G
Meyers Leonard,2015,2014-2015,2317920,Excel Sports Management,Jeff Schwartz,FALSE,nba,Trail Blazers,FALSE,TO
Meyers Leonard,2016,2015-2016,3075880,Excel Sports Management,Jeff Schwartz,FALSE,nba,Trail Blazers,FALSE,TO
Meyers Leonard,2017,2016-2017,4210880,Excel Sports Management,Jeff Schwartz,FALSE,nba,Trail Blazers,FALSE,QO
Mo Williams,2014,2013-2014,2652000,Priority Sports & Entertainment,Mark Bartelstein,FALSE,nba,Trail Blazers,FALSE,G
Mo Williams,2015,2014-2015,2771340,Priority Sports & Entertainment,Mark Bartelstein,FALSE,nba,Trail Blazers,FALSE,PO
Nicolas Batum,2014,2013-2014,11295250,Comsport,Bouna Ndiaye,FALSE,nba,Trail Blazers,FALSE,G
Nicolas Batum,2015,2014-2015,11765500,Comsport,Bouna Ndiaye,FALSE,nba,Trail Blazers,FALSE,G
Nicolas Batum,2016,2015-2016,12235750,Comsport,Bouna Ndiaye,FALSE,nba,Trail Blazers,FALSE,G
Robin Lopez,2014,2013-2014,5904261,Wasserman Media Group,Arn Tellem,FALSE,nba,Trail Blazers,FALSE,G
Robin Lopez,2015,2014-2015,6124728,Wasserman Media Group,Arn Tellem,FALSE,nba,Trail Blazers,FALSE,G
Terrel Harris,2014,2013-2014,884293,Impact Sports Basketball,Brian Elfus,FALSE,nba,Trail Blazers,FALSE,U
Terrel Harris,2015,2014-2015,1148163,Impact Sports Basketball,Brian Elfus,FALSE,nba,Trail Blazers,FALSE,QO
Thomas Robinson,2014,2013-2014,3526440,BDA Sports Management,Bill Duffy,FALSE,nba,Trail Blazers,FALSE,G
Thomas Robinson,2015,2014-2015,3678360,BDA Sports Management,Bill Duffy,FALSE,nba,Trail Blazers,FALSE,TO
Thomas Robinson,2016,2015-2016,4660482,BDA Sports Management,Bill Duffy,FALSE,nba,Trail Blazers,FALSE,TO
Thomas Robinson,2017,2016-2017,6179799,BDA Sports Management,Bill Duffy,FALSE,nba,Trail Blazers,FALSE,QO
Victor Claver,2014,2013-2014,1330000,Wasserman Media Group,Arn Tellem,FALSE,nba,Trail Blazers,FALSE,G
Victor Claver,2015,2014-2015,1370000,Wasserman Media Group,Arn Tellem,FALSE,nba,Trail Blazers,FALSE,G
Victor Claver,2016,2015-2016,1712500,Wasserman Media Group,Arn Tellem,FALSE,nba,Trail Blazers,FALSE,QO
Wesley Matthews,2014,2013-2014,6875480,Octagon Athlete Representation,Jeff Austin,FALSE,nba,Trail Blazers,FALSE,G
Wesley Matthews,2015,2014-2015,7245640,Octagon Athlete Representation,Jeff Austin,FALSE,nba,Trail Blazers,FALSE,G
Will Barton,2014,2013-2014,788872,Impact Sports Basketball,Brian Elfus,FALSE,nba,Trail Blazers,FALSE,G
Will Barton,2015,2014-2015,915243,Impact Sports Basketball,Brian Elfus,FALSE,nba,Trail Blazers,FALSE,U
Will Barton,2016,2015-2016,1181348,Impact Sports Basketball,Brian Elfus,FALSE,nba,Trail Blazers,FALSE,QO
Andre Iguodala,2014,2013-2014,12868632,Landmark Sports Agency,Rob Pelinka,FALSE,nba,Warriors,FALSE,G
Andre Iguodala,2015,2014-2015,12289544,Landmark Sports Agency,Rob Pelinka,FALSE,nba,Warriors,FALSE,G
Andre Iguodala,2016,2015-2016,11710456,Landmark Sports Agency,Rob Pelinka,FALSE,nba,Warriors,FALSE,G
Andre Iguodala,2017,2016-2017,11131368,Landmark Sports Agency,Rob Pelinka,FALSE,nba,Warriors,FALSE,G
Andrew Bogut,2014,2013-2014,14000000,Lagardere Unlimited,David Bauman,FALSE,nba,Warriors,FALSE,G
David Lee,2014,2013-2014,13878000,Priority Sports & Entertainment,Mark Bartelstein,FALSE,nba,Warriors,FALSE,G
David Lee,2015,2014-2015,15012000,Priority Sports & Entertainment,Mark Bartelstein,FALSE,nba,Warriors,FALSE,G
David Lee,2016,2015-2016,15493680,Priority Sports & Entertainment,Mark Bartelstein,FALSE,nba,Warriors,FALSE,G
Dewayne Dedmon,2014,2013-2014,490180,Athlete Management,Michael Silverman,FALSE,nba,Warriors,FALSE,U
Dewayne Dedmon,2015,2014-2015,1016482,Athlete Management,Michael Silverman,FALSE,nba,Warriors,FALSE,QO
Draymond Green,2014,2013-2014,875500,Interperformances,Ronald Shade,FALSE,nba,Warriors,FALSE,G
Draymond Green,2015,2014-2015,915243,Interperformances,Ronald Shade,FALSE,nba,Warriors,FALSE,U
Draymond Green,2016,2015-2016,1181348,Interperformances,Ronald Shade,FALSE,nba,Warriors,FALSE,QO
Festus Ezeli,2014,2013-2014,1066920,BDA Sports Management,Bill Duffy,FALSE,nba,Warriors,FALSE,G
Festus Ezeli,2015,2014-2015,1112880,BDA Sports Management,Bill Duffy,FALSE,nba,Warriors,FALSE,TO
Festus Ezeli,2016,2015-2016,2008748,BDA Sports Management,Bill Duffy,FALSE,nba,Warriors,FALSE,TO
Festus Ezeli,2017,2016-2017,3013123,BDA Sports Management,Bill Duffy,FALSE,nba,Warriors,FALSE,QO
Harrison Barnes,2014,2013-2014,2923920,24/7 Sports Management,Jeff Wechsler,FALSE,nba,Warriors,FALSE,G
Harrison Barnes,2015,2014-2015,3049920,24/7 Sports Management,Jeff Wechsler,FALSE,nba,Warriors,FALSE,TO
Harrison Barnes,2016,2015-2016,3873398,24/7 Sports Management,Jeff Wechsler,FALSE,nba,Warriors,FALSE,TO
Harrison Barnes,2017,2016-2017,5194227,24/7 Sports Management,Jeff Wechsler,FALSE,nba,Warriors,FALSE,QO
Jermaine O'Neal,2014,2013-2014,2000000,Wasserman Media Group,Arn Tellem,FALSE,nba,Warriors,FALSE,G
Kent Bazemore,2014,2013-2014,788872,Walton Sports,Austin Walton,FALSE,nba,Warriors,FALSE,U
Kent Bazemore,2015,2014-2015,1115243,Walton Sports,Austin Walton,FALSE,nba,Warriors,FALSE,QO
Klay Thompson,2014,2013-2014,2317920,BDA Sports Management,Bill Duffy,FALSE,nba,Warriors,FALSE,G
Klay Thompson,2015,2014-2015,3075880,BDA Sports Management,Bill Duffy,FALSE,nba,Warriors,FALSE,TO
Klay Thompson,2016,2015-2016,4210880,BDA Sports Management,Bill Duffy,FALSE,nba,Warriors,FALSE,WO
Marreese Speights,2014,2013-2014,3500000,ASM Sports,Andy Miller,FALSE,nba,Warriors,FALSE,G
Marreese Speights,2015,2014-2015,3657500,ASM Sports,Andy Miller,FALSE,nba,Warriors,FALSE,G
Marreese Speights,2016,2015-2016,3815000,ASM Sports,Andy Miller,FALSE,nba,Warriors,FALSE,TO
Nemanja Nedovic,2014,2013-2014,1056720,Excel Sports Management,Jeff Schwartz,FALSE,nba,Warriors,FALSE,G
Nemanja Nedovic,2015,2014-2015,1104240,Excel Sports Management,Jeff Schwartz,FALSE,nba,Warriors,FALSE,G
Nemanja Nedovic,2016,2015-2016,1151760,Excel Sports Management,Jeff Schwartz,FALSE,nba,Warriors,FALSE,TO
Nemanja Nedovic,2017,2016-2017,2078927,Excel Sports Management,Jeff Schwartz,FALSE,nba,Warriors,FALSE,TO
Nemanja Nedovic,2018,2017-2018,3118390,Excel Sports Management,Jeff Schwartz,FALSE,nba,Warriors,FALSE,QO
Seth Curry,2014,2013-2014,490180,Octagon Athlete Representation,Alex Saratsis,FALSE,nba,Warriors,FALSE,U
Seth Curry,2015,2014-2015,1016482,Octagon Athlete Representation,Alex Saratsis,FALSE,nba,Warriors,FALSE,QO
Stephen Curry,2014,2013-2014,9887642,Octagon Athlete Representation,Jeff Austin,FALSE,nba,Warriors,FALSE,G
Stephen Curry,2015,2014-2015,10629213,Octagon Athlete Representation,Jeff Austin,FALSE,nba,Warriors,FALSE,G
Stephen Curry,2016,2015-2016,11370786,Octagon Athlete Representation,Jeff Austin,FALSE,nba,Warriors,FALSE,G
Stephen Curry,2017,2016-2017,12112359,Octagon Athlete Representation,Jeff Austin,FALSE,nba,Warriors,FALSE,G
Toney Douglas,2014,2013-2014,1600000,FAME,David Falk,FALSE,nba,Warriors,FALSE,G
Al Harrington,2014,2013-2014,884293,Relativity Sports,Dan Fegan,FALSE,nba,Wizards,FALSE,G
Bradley Beal,2014,2013-2014,4319280,Priority Sports & Entertainment,Mark Bartelstein,FALSE,nba,Wizards,FALSE,G
Bradley Beal,2015,2014-2015,4505280,Priority Sports & Entertainment,Mark Bartelstein,FALSE,nba,Wizards,FALSE,TO
Bradley Beal,2016,2015-2016,5694674,Priority Sports & Entertainment,Mark Bartelstein,FALSE,nba,Wizards,FALSE,TO
Bradley Beal,2017,2016-2017,7471412,Priority Sports & Entertainment,Mark Bartelstein,FALSE,nba,Wizards,FALSE,U
Chris Singleton,2014,2013-2014,1618680,BDA Sports Management,Bill Duffy,FALSE,nba,Wizards,FALSE,G
Chris Singleton,2015,2014-2015,2489530,BDA Sports Management,Bill Duffy,FALSE,nba,Wizards,FALSE,TO
Chris Singleton,2016,2015-2016,3532643,BDA Sports Management,Bill Duffy,FALSE,nba,Wizards,FALSE,QO
Emeka Okafor,2014,2013-2014,14487500,Excel Sports Management,Jeff Schwartz,FALSE,nba,Wizards,FALSE,G
Eric Maynor,2014,2013-2014,2016000,ASM Sports,Andy Miller,FALSE,nba,Wizards,FALSE,G
Eric Maynor,2015,2014-2015,2106720,ASM Sports,Andy Miller,FALSE,nba,Wizards,FALSE,PO
Garrett Temple,2014,2013-2014,884293,Performance Sports Management,John Hamilton,FALSE,nba,Wizards,FALSE,G
Glen Rice Jr,2014,2013-2014,490180,24/7 Sports Management,Jeff Wechsler,FALSE,nba,Wizards,FALSE,G
Glen Rice Jr,2015,2014-2015,816482,24/7 Sports Management,Jeff Wechsler,FALSE,nba,Wizards,FALSE,U
Glen Rice Jr,2016,2015-2016,1147276,24/7 Sports Management,Jeff Wechsler,FALSE,nba,Wizards,FALSE,QO
Jan Vesely,2014,2013-2014,3340920,Wasserman Media Group,Arn Tellem,FALSE,nba,Wizards,FALSE,G
Jan Vesely,2015,2014-2015,4236287,Wasserman Media Group,Arn Tellem,FALSE,nba,Wizards,FALSE,TO
Jan Vesely,2016,2015-2016,5651206,Wasserman Media Group,Arn Tellem,FALSE,nba,Wizards,FALSE,QO
John Wall,2014,2013-2014,7459925,Relativity Sports,Dan Fegan,FALSE,nba,Wizards,FALSE,G
John Wall,2015,2014-2015,13701250,Relativity Sports,Dan Fegan,FALSE,nba,Wizards,FALSE,G
John Wall,2016,2015-2016,14728844,Relativity Sports,Dan Fegan,FALSE,nba,Wizards,FALSE,G
John Wall,2017,2016-2017,15756438,Relativity Sports,Dan Fegan,FALSE,nba,Wizards,FALSE,G
John Wall,2018,2017-2018,16784031,Relativity Sports,Dan Fegan,FALSE,nba,Wizards,FALSE,TO
John Wall,2019,2018-2019,17811625,Relativity Sports,Dan Fegan,FALSE,nba,Wizards,FALSE,G
Kevin Seraphin,2014,2013-2014,2761114,Klutch Sports Management,Rich Paul,FALSE,nba,Wizards,FALSE,G
